name,address,category,lat,lon,query
Белгазпромбанк,"Брест, ул. Янки Купалы, 3, корп. 29",,52.102669,23.735399,банкомат
Беларусбанк,"Брест, Московская ул., 202",,52.094177,23.732344,банкомат
Беларусбанк,"Брест, ул. Мошенского, 102, универсам Продтовары - 15",,52.114215,23.742039,банкомат
Белинвестбанк,"Брест, просп. Машерова, 76",,52.088373,23.704418,банкомат
МТБАНК,"Брест, Московская ул., 210",,52.096857,23.745285,банкомат
Беларусбанк,"Брест, Пионерская ул., 44, отдел 100/1017",Банк,52.101151,23.724407,отделение банка
Беларусбанк,"Брест, Московская ул., 202",Банк,52.094162,23.732426,отделение банка
Статусбанк,"Брест, Московская ул., 210, этаж 1",Банк,52.097199,23.745745,отделение банка
Беларусбанк,"Брест, просп. Машерова, 57, отдел 100/1014",Банк,52.088381,23.708193,отделение банка
Беларусбанк,"ул. Гаврилова, 21, этаж 2",Банк,52.108894,23.774076,отделение банка
Беларусбанк,"ул. Янки Купалы, 94, этаж 4",Банк,52.110502,23.749247,отделение банка
Беларусбанк,"бул. Космонавтов, 18, отдел №100/1010",Банк,52.100487,23.693676,отделение банка
Беларусбанк,"Советская ул., 58, отдел 100/1015",Банк,52.09132,23.695154,отделение банка
Банк РРБ,"Пушкинская ул., 18",Банк,52.095645,23.68982,отделение банка
Банк ВТБ,"Московская ул., 326А",Обмен валюты,52.098459,23.755534,отделение банка
Zepter bank,"бул. Космонавтов, 33",Банк,52.096918,23.695996,отделение банка
Белагропромбанк,"Ленинградская ул., 37",Банк,52.112873,23.777642,отделение банка
Беларусбанк,"Партизанский просп., 13",Банк,52.107006,23.760862,отделение банка
БелВЭБ,"ул. Ленина, 42",Банк,52.091394,23.68695,отделение банка
Neo Bank,"ул. Ленина, 48",Банк,52.090695,23.686961,отделение банка
Банк РРБ,"ул. Орджоникидзе, 12",Обмен валюты,52.099073,23.681936,отделение банка
Беларусбанк,"Привокзальная площадь, 1",Банк,52.100285,23.68052,отделение банка
ВТБ,"ул. Янки Купалы, 94",Точка банковского обслуживания,52.110436,23.749059,отделение банка
Банк РРБ,"ул. Гаврилова, 16, этаж 1",Банк,52.109349,23.771953,отделение банка
Neo Bank,"Московская ул., 210",,52.096673,23.743793,отделение банка
Белагропромбанк,"ул. Янки Купалы, 118",,52.112637,23.764797,отделение банка
Белагропромбанк,"Ленинградская ул., 45",Банк,52.112645,23.777804,отделение банка
Банк,"Ленинградская ул., 47",Банк,52.113043,23.778737,отделение банка
Альфа-Банк,"Брест, Московская ул., 328, Супермаркет «АЛМИ», этаж 1",,52.09939,23.758635,банкомат
Белгазпромбанк,"Брест, Московская ул., 273В, этаж 1",,52.097618,23.766188,банкомат
Беларусбанк,"Брест, Молодогвардейская ул., 3, корп. 2, отдел 100/1045",,52.103659,23.751825,банкомат
Приорбанк,"Брест, микрорайон Восток, микрорайон Восток-3",,52.106242,23.760993,банкомат
Сбер Банк,"Брест, ул. Янки Купалы, 111, корп. 3",,52.109907,23.752345,банкомат
Беларусбанк,"Брест, Московская ул., 342, этаж 1",,52.101611,23.770032,банкомат
Беларусбанк,"Брест, Московская ул., 267Д/1, Общежитие Брестского государственного технического университета",,52.094572,23.760851,банкомат
Беларусбанк,"Брест, ул. Советской Конституции, 8, этаж 1",,52.100101,23.750178,банкомат
"Белинвестбанк, банкомат","Брест, Партизанский просп., 13",,52.106724,23.760753,банкомат
Белинвестбанк,"Брест, Московская ул., 346",,52.101791,23.772565,банкомат
Банкомат,"Брест, ул. Лактионова, 11, этаж 1",,52.097286,23.78504,банкомат
